TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:16:10,12452.19,152.9506,-2342.698,5.878974,281.0262,0.6723524,12451.94,152.4711,-2342.795,1.877279,282.8333,88.9353,12451.94,152.4533,-2342.562,353.6377,271.5332,280.0953
02/20/2020 11:16:10,12452.19,152.9506,-2342.697,5.837193,281.8069,0.6485905,12451.94,152.4712,-2342.795,1.854136,282.8748,88.90311,12451.94,152.4533,-2342.562,353.6212,271.5235,280.1163
02/20/2020 11:16:10,12452.19,152.9504,-2342.695,5.821553,282.6536,0.5779232,12451.94,152.4713,-2342.795,1.809915,282.8989,88.8532,12451.94,152.4534,-2342.563,353.6093,271.5207,280.1271
02/20/2020 11:16:10,12452.19,152.9505,-2342.694,5.826089,283.5059,0.4843579,12451.94,152.4714,-2342.795,1.726689,282.9427,88.7618,12451.94,152.4534,-2342.562,353.6003,271.5127,280.1317
02/20/2020 11:16:11,12452.19,152.9507,-2342.693,5.826594,284.3771,0.4095068,12451.94,152.4718,-2342.794,1.546529,283.0014,88.583,12451.94,152.4535,-2342.562,353.5895,271.5071,280.1382
02/20/2020 11:16:11,12452.19,152.9507,-2342.691,5.778549,285.1971,0.3091113,12451.94,152.472,-2342.794,1.463187,283.0466,88.52354,12451.94,152.4535,-2342.563,353.58,271.4994,280.152
02/20/2020 11:16:11,12452.19,152.9507,-2342.69,5.709101,285.9783,0.1285094,12451.94,152.472,-2342.794,1.386968,283.1375,88.46404,12451.94,152.4532,-2342.562,353.5863,271.4954,280.187
02/20/2020 11:16:11,12452.19,152.9507,-2342.688,5.641354,286.7816,359.893,12451.94,152.472,-2342.794,1.357234,283.1908,88.38702,12451.94,152.453,-2342.562,353.6118,271.5204,280.2323
02/20/2020 11:16:11,12452.19,152.9509,-2342.686,5.578005,287.6678,359.6609,12451.94,152.4721,-2342.794,1.301,283.2898,88.31208,12451.94,152.4529,-2342.563,353.6259,271.5381,280.2437
02/20/2020 11:16:11,12452.19,152.9511,-2342.684,5.500921,288.5996,359.4991,12451.94,152.4721,-2342.793,1.261653,283.357,88.27695,12451.94,152.4529,-2342.563,353.6212,271.5334,280.241
02/20/2020 11:16:11,12452.19,152.9512,-2342.682,5.406422,289.6357,359.4435,12451.94,152.4721,-2342.793,1.147941,283.4589,88.16336,12451.94,152.4527,-2342.563,353.618,271.5204,280.2606
02/20/2020 11:16:11,12452.19,152.9512,-2342.68,5.304895,290.7141,359.4453,12451.94,152.4721,-2342.793,1.033769,283.5135,88.02747,12451.94,152.4525,-2342.563,353.5934,271.4918,280.304
02/20/2020 11:16:11,12452.2,152.9509,-2342.678,5.220891,291.8547,359.4383,12451.94,152.4722,-2342.793,0.8197719,283.6386,87.78336,12451.94,152.4525,-2342.563,353.5627,271.4377,280.3641
02/20/2020 11:16:11,12452.2,152.9509,-2342.676,5.171201,293.0941,359.4153,12451.94,152.4722,-2342.792,0.7849994,283.6955,87.71178,12451.94,152.4525,-2342.563,353.5351,271.4042,280.4045
02/20/2020 11:16:11,12452.2,152.951,-2342.674,5.158385,294.3763,359.4208,12451.94,152.4724,-2342.792,0.7365486,283.756,87.61641,12451.94,152.4527,-2342.563,353.4949,271.3614,280.4426
02/20/2020 11:16:11,12452.2,152.951,-2342.672,5.14432,295.721,359.4853,12451.94,152.4725,-2342.792,0.7513219,283.7785,87.60043,12451.94,152.4529,-2342.563,353.4858,271.282,280.4633
02/20/2020 11:16:11,12452.2,152.951,-2342.67,5.09643,297.0722,359.5001,12451.94,152.4727,-2342.792,0.6880198,283.8865,87.56703,12451.94,152.453,-2342.563,353.4214,271.2491,280.4734
02/20/2020 11:16:11,12452.2,152.9512,-2342.667,5.0404,298.4625,359.4667,12451.94,152.4727,-2342.792,0.6619489,283.9215,87.5636,12451.94,152.453,-2342.563,353.4176,271.2527,280.5051
02/20/2020 11:16:11,12452.2,152.951,-2342.665,5.003026,299.8752,359.4767,12451.94,152.4729,-2342.791,0.6001063,284.0129,87.51672,12451.94,152.453,-2342.563,353.4094,271.2244,280.5362
02/20/2020 11:16:11,12452.2,152.951,-2342.663,4.995056,301.3003,359.5478,12451.94,152.473,-2342.791,0.5569748,284.0887,87.4705,12451.94,152.4529,-2342.563,353.4026,271.2203,280.5581
02/20/2020 11:16:11,12452.2,152.9512,-2342.661,5.01137,302.7048,359.6776,12451.94,152.4732,-2342.791,0.4717819,284.2434,87.40264,12451.94,152.453,-2342.563,353.4085,271.2125,280.5771
02/20/2020 11:16:11,12452.2,152.9511,-2342.659,4.922165,304.0752,359.7486,12451.94,152.4734,-2342.791,0.4026822,284.3314,87.31773,12451.94,152.4529,-2342.563,353.4311,271.2083,280.5894
02/20/2020 11:16:11,12452.2,152.9511,-2342.658,4.826567,305.4219,359.7215,12451.94,152.4734,-2342.79,0.3265634,284.4122,87.17307,12451.94,152.4528,-2342.563,353.438,271.2141,280.6126
02/20/2020 11:16:11,12452.21,152.9509,-2342.656,4.732659,306.7455,359.6478,12451.94,152.4735,-2342.79,0.2666054,284.4715,87.08265,12451.94,152.4527,-2342.563,353.4462,271.2204,280.6311
02/20/2020 11:16:11,12452.21,152.951,-2342.653,4.700177,308.1068,359.6049,12451.94,152.4738,-2342.79,0.1301801,284.5722,86.98813,12451.94,152.4526,-2342.563,353.472,271.219,280.6477
02/20/2020 11:16:11,12452.21,152.951,-2342.651,4.688443,309.4631,359.6537,12451.94,152.474,-2342.79,0.07990812,284.5714,86.98727,12451.94,152.4526,-2342.563,353.4863,271.2194,280.6656
02/20/2020 11:16:11,12452.21,152.9513,-2342.65,4.647394,310.893,359.752,12451.94,152.4742,-2342.79,0.03883817,284.6203,86.97062,12451.94,152.4525,-2342.563,353.4923,271.224,280.6988
02/20/2020 11:16:11,12452.21,152.9507,-2342.648,4.816354,312.1677,359.7874,12451.94,152.4743,-2342.79,0.03728601,284.6584,86.95912,12451.94,152.4525,-2342.563,353.4965,271.226,280.7196
02/20/2020 11:16:11,12452.21,152.951,-2342.646,4.544466,313.5344,359.7879,12451.94,152.4742,-2342.79,0.03544869,284.7039,87.00376,12451.94,152.4523,-2342.563,353.5011,271.2186,280.7415
02/20/2020 11:16:11,12452.21,152.9509,-2342.644,4.490227,314.715,359.8785,12451.94,152.4745,-2342.79,0.04800258,284.788,87.12437,12451.94,152.4526,-2342.563,353.4933,271.2144,280.7662
